customer_age,job_type,housing_loan,personal_loan,education,balance
38.0,entrepreneur,no,yes,secondary,-3.0
36.0,management,yes,no,secondary,1735.0
28.0,services,yes,no,secondary,275.0
33.0,entrepreneur,yes,no,primary,-396.0
28.0,services,no,no,secondary,1306.0
50.0,management,yes,no,tertiary,5043.0
48.0,services,yes,no,secondary,2419.0
37.0,management,yes,no,tertiary,1443.0
42.0,blue-collar,yes,no,secondary,4900.0
48.0,management,yes,no,tertiary,318.0
41.0,admin.,no,yes,secondary,61.0
41.0,unemployed,yes,no,primary,3440.0
43.0,blue-collar,yes,yes,secondary,3393.0
32.0,entrepreneur,yes,no,tertiary,358.0
41.0,services,yes,yes,secondary,910.0
37.0,technician,yes,no,secondary,293.0
52.0,blue-collar,yes,no,primary,597.0
28.0,blue-collar,no,no,secondary,576.0
36.0,blue-collar,yes,yes,secondary,695.0
50.0,technician,yes,no,secondary,666.0
32.0,services,yes,no,secondary,-437.0
37.0,self-employed,no,no,secondary,228.0
28.0,management,yes,no,tertiary,-204.0
48.0,services,no,no,secondary,505.0
50.0,services,yes,yes,secondary,4300.0
49.0,services,yes,yes,secondary,-1731.0
37.0,blue-collar,no,yes,secondary,2048.0
30.0,blue-collar,yes,no,secondary,3171.0
38.0,self-employed,no,no,tertiary,-315.0
38.0,technician,yes,no,secondary,-358.0
43.0,entrepreneur,yes,no,tertiary,563.0
36.0,management,no,no,tertiary,323.0
27.0,blue-collar,yes,no,primary,705.0
61.0,retired,no,no,tertiary,229.0
32.0,blue-collar,yes,no,secondary,2929.0
58.0,retired,no,no,primary,1534.0
42.0,management,yes,yes,tertiary,130.0
50.0,management,yes,no,tertiary,2916.0
59.0,retired,no,no,secondary,1624.0
57.0,retired,no,no,primary,3.0
38.0,management,no,no,tertiary,7596.0
53.0,blue-collar,no,no,primary,963.0
33.0,blue-collar,yes,no,secondary,16648.0
26.0,management,yes,no,tertiary,5.0
34.0,management,no,yes,secondary,122.0
36.0,unemployed,no,no,secondary,1963.0
37.0,unknown,no,no,tertiary,123.0
28.0,management,yes,no,tertiary,3625.0
50.0,technician,yes,no,secondary,7981.0
35.0,services,yes,yes,secondary,510.0
71.0,retired,no,no,tertiary,458.0
46.0,self-employed,yes,yes,tertiary,8013.0
36.0,technician,yes,no,secondary,2729.0
26.0,admin.,no,yes,secondary,546.0
34.0,management,no,yes,tertiary,1100.0
54.0,blue-collar,no,no,primary,1271.0
67.0,housemaid,no,no,primary,1075.0
34.0,admin.,yes,no,secondary,281.0
58.0,blue-collar,no,yes,secondary,523.0
34.0,technician,yes,no,secondary,561.0
38.0,admin.,no,yes,tertiary,70.0
41.0,technician,no,no,secondary,295.0
53.0,management,no,no,tertiary,16376.0
36.0,self-employed,no,no,tertiary,427.0
33.0,technician,yes,no,secondary,526.0
55.0,blue-collar,no,no,primary,1.0
50.0,management,yes,no,tertiary,346.0
37.0,blue-collar,yes,no,secondary,-211.0
37.0,services,no,yes,secondary,2919.0
30.0,blue-collar,yes,no,secondary,1721.0
31.0,technician,yes,yes,tertiary,1.0
46.0,technician,yes,no,secondary,1461.0
31.0,services,yes,no,secondary,482.0
39.0,management,no,yes,tertiary,-68.0
28.0,blue-collar,yes,no,secondary,574.0
53.0,admin.,no,yes,primary,-4.0
34.0,services,no,no,secondary,1595.0
35.0,technician,yes,no,secondary,1453.0
26.0,services,yes,no,secondary,27.0
60.0,retired,yes,no,tertiary,980.0
19.0,blue-collar,no,no,secondary,161.0
56.0,services,no,no,secondary,691.0
34.0,admin.,yes,no,secondary,92.0
49.0,management,no,no,tertiary,0.0
37.0,technician,yes,no,tertiary,2615.0
44.0,services,no,no,secondary,-264.0
28.0,admin.,no,no,secondary,-1.0
32.0,blue-collar,yes,no,secondary,802.0
32.0,admin.,no,no,secondary,80.0
33.0,self-employed,yes,no,secondary,206.0
48.0,services,yes,no,secondary,898.0
42.0,blue-collar,yes,no,primary,7044.0
56.0,services,yes,no,secondary,533.0
31.0,technician,yes,no,secondary,4.0
36.0,technician,yes,no,secondary,286.0
32.0,technician,no,no,secondary,2304.0
61.0,services,no,no,primary,279.0
30.0,self-employed,no,no,secondary,1033.0
43.0,technician,no,no,tertiary,2796.0
61.0,blue-collar,yes,no,secondary,319.0
68.0,retired,no,no,primary,4528.0
30.0,blue-collar,yes,no,secondary,3231.0
47.0,housemaid,yes,no,primary,-4.0
36.0,management,no,no,tertiary,1520.0
46.0,blue-collar,no,no,primary,552.0
59.0,blue-collar,yes,no,primary,97.0
38.0,admin.,yes,no,secondary,-1.0
38.0,blue-collar,yes,no,secondary,1391.0
29.0,unemployed,no,no,primary,110.0
24.0,student,no,no,secondary,4.0
54.0,blue-collar,yes,yes,primary,808.0
30.0,services,no,yes,secondary,2115.0
41.0,management,yes,no,tertiary,752.0
48.0,admin.,no,no,secondary,2734.0
27.0,student,yes,no,tertiary,34.0
34.0,technician,yes,no,secondary,806.0
27.0,management,yes,yes,tertiary,787.0
33.0,blue-collar,yes,no,primary,660.0
24.0,management,yes,no,tertiary,555.0
37.0,blue-collar,yes,no,secondary,1210.0
33.0,blue-collar,yes,no,secondary,689.0
57.0,retired,yes,no,primary,227.0
36.0,technician,yes,no,secondary,274.0
41.0,management,yes,no,tertiary,693.0
47.0,blue-collar,no,no,primary,-2.0
43.0,services,yes,no,secondary,2772.0
36.0,management,no,yes,tertiary,-94.0
22.0,services,no,no,secondary,194.0
32.0,admin.,no,no,secondary,305.0
28.0,blue-collar,yes,no,secondary,-455.0
37.0,blue-collar,yes,no,secondary,165.0
60.0,retired,yes,no,secondary,500.0
53.0,management,no,no,tertiary,45.0
45.0,management,no,yes,primary,83.0
49.0,unemployed,yes,no,secondary,3473.0
48.0,management,yes,yes,tertiary,2.0
63.0,retired,no,no,primary,111.0
55.0,technician,no,no,primary,4015.0
37.0,blue-collar,no,no,secondary,1954.0
62.0,blue-collar,yes,no,secondary,682.0
33.0,technician,yes,no,secondary,78.0
38.0,admin.,yes,no,secondary,5.0
25.0,management,yes,no,tertiary,1534.0
21.0,student,no,no,secondary,383.0
46.0,blue-collar,no,yes,secondary,189.0
37.0,blue-collar,yes,no,secondary,399.0
35.0,blue-collar,yes,no,unknown,4822.0
48.0,technician,no,no,secondary,3387.0
33.0,admin.,no,no,tertiary,517.0
39.0,technician,yes,no,secondary,1685.0
43.0,technician,no,no,tertiary,7317.0
27.0,blue-collar,no,no,tertiary,353.0
50.0,self-employed,yes,no,primary,3.0
40.0,admin.,yes,no,secondary,2791.0
87.0,retired,no,no,secondary,611.0
33.0,management,yes,no,tertiary,497.0
34.0,management,no,yes,tertiary,923.0
52.0,management,yes,no,tertiary,902.0
28.0,blue-collar,yes,no,primary,-129.0
18.0,student,no,no,unknown,110.0
49.0,admin.,yes,no,tertiary,20.0
28.0,services,yes,no,secondary,304.0
37.0,blue-collar,yes,no,primary,-85.0
36.0,technician,yes,yes,secondary,1387.0
47.0,blue-collar,yes,yes,primary,-176.0
33.0,admin.,no,no,secondary,2711.0
36.0,technician,yes,no,secondary,7.0
39.0,blue-collar,yes,no,primary,1973.0
37.0,entrepreneur,yes,no,tertiary,1860.0
41.0,services,yes,no,primary,47.0
35.0,blue-collar,yes,yes,secondary,143.0
31.0,self-employed,no,no,tertiary,3339.0
29.0,admin.,yes,no,secondary,221.0
48.0,management,no,no,unknown,7859.0
46.0,blue-collar,no,no,primary,3.0
37.0,blue-collar,yes,no,primary,373.0
28.0,unemployed,yes,no,secondary,288.0
37.0,technician,yes,no,secondary,514.0
30.0,unknown,no,yes,secondary,1519.0
30.0,management,yes,no,tertiary,438.0
41.0,retired,yes,no,primary,2086.0
26.0,management,no,no,tertiary,4.0
23.0,blue-collar,yes,no,tertiary,447.0
21.0,student,no,no,unknown,293.0
40.0,management,yes,no,unknown,4.0
23.0,student,no,no,secondary,1745.0
64.0,technician,no,no,secondary,3.0
39.0,management,no,no,tertiary,0.0
33.0,blue-collar,no,no,tertiary,-35.0
47.0,unknown,no,no,unknown,2.0
42.0,management,no,no,tertiary,979.0
29.0,technician,yes,no,secondary,2426.0
59.0,management,yes,no,tertiary,905.0
30.0,admin.,no,no,secondary,44.0
34.0,blue-collar,yes,no,secondary,72.0
32.0,blue-collar,yes,no,primary,768.0
57.0,retired,yes,yes,primary,169.0
37.0,student,no,no,tertiary,126.0
46.0,technician,no,no,tertiary,647.0
33.0,management,yes,no,tertiary,-2.0
54.0,services,yes,yes,secondary,-627.0
53.0,housemaid,no,no,primary,125.0
30.0,entrepreneur,yes,no,tertiary,4467.0
60.0,retired,no,no,secondary,291.0
49.0,blue-collar,yes,yes,secondary,50.0
27.0,entrepreneur,yes,no,tertiary,3037.0
60.0,retired,yes,yes,secondary,1030.0
35.0,technician,yes,no,tertiary,-4.0
53.0,technician,no,no,secondary,137.0
46.0,housemaid,no,no,tertiary,452.0
28.0,blue-collar,no,yes,secondary,-333.0
53.0,retired,no,no,secondary,730.0
43.0,technician,no,no,secondary,3.0
37.0,admin.,no,yes,secondary,78.0
29.0,blue-collar,yes,no,secondary,150.0
41.0,admin.,yes,no,primary,1312.0
53.0,self-employed,yes,no,tertiary,1623.0
34.0,technician,yes,no,tertiary,8048.0
39.0,entrepreneur,yes,no,tertiary,949.0
50.0,retired,yes,no,primary,823.0
30.0,admin.,no,no,tertiary,5.0
34.0,admin.,yes,no,secondary,322.0
48.0,self-employed,no,no,tertiary,387.0
57.0,retired,yes,no,tertiary,69.0
33.0,blue-collar,no,no,primary,2201.0
28.0,blue-collar,yes,no,secondary,2594.0
30.0,student,no,no,tertiary,3052.0
74.0,retired,no,no,primary,2893.0
31.0,management,no,no,tertiary,890.0
30.0,admin.,yes,yes,tertiary,-1.0
32.0,technician,no,no,tertiary,582.0
46.0,management,yes,no,tertiary,192.0
44.0,management,no,no,tertiary,683.0
48.0,admin.,yes,no,secondary,123.0
29.0,admin.,yes,no,tertiary,1099.0
54.0,blue-collar,no,no,primary,561.0
37.0,management,no,no,tertiary,-830.0
58.0,retired,yes,no,secondary,5673.0
24.0,student,yes,no,secondary,1286.0
34.0,management,no,no,tertiary,5356.0
28.0,management,yes,no,tertiary,226.0
53.0,technician,yes,no,secondary,31.0
42.0,blue-collar,no,no,primary,-2.0
26.0,blue-collar,yes,no,primary,104.0
27.0,management,yes,no,tertiary,1383.0
40.0,management,no,no,tertiary,183.0
38.0,technician,no,yes,secondary,260.0
28.0,management,yes,no,tertiary,4678.0
45.0,admin.,yes,no,secondary,664.0
36.0,management,yes,no,tertiary,-2.0
52.0,blue-collar,yes,no,primary,199.0
31.0,blue-collar,no,no,secondary,223.0
39.0,blue-collar,yes,no,primary,5.0
30.0,services,yes,no,tertiary,750.0
37.0,blue-collar,yes,no,secondary,576.0
43.0,self-employed,yes,no,tertiary,-78.0
21.0,services,yes,no,tertiary,3.0
28.0,blue-collar,yes,no,secondary,1239.0
32.0,admin.,yes,no,primary,-173.0
37.0,blue-collar,yes,no,primary,471.0
31.0,management,no,yes,tertiary,422.0
30.0,blue-collar,yes,yes,primary,243.0
31.0,entrepreneur,no,yes,secondary,1155.0
68.0,retired,yes,no,tertiary,14218.0
43.0,blue-collar,yes,no,secondary,374.0
78.0,retired,no,no,tertiary,7800.0
37.0,unemployed,no,no,tertiary,418.0
34.0,management,yes,no,tertiary,8034.0
37.0,services,yes,yes,primary,90.0
40.0,admin.,yes,no,primary,-302.0
43.0,self-employed,yes,no,secondary,3122.0
60.0,retired,no,yes,secondary,1.0
48.0,technician,no,yes,secondary,1680.0
51.0,entrepreneur,no,no,secondary,-2.0
43.0,entrepreneur,no,no,tertiary,372.0
40.0,services,yes,no,secondary,859.0
35.0,admin.,no,no,secondary,-88.0
26.0,housemaid,no,yes,primary,10.0
54.0,technician,no,no,unknown,8607.0
45.0,blue-collar,yes,no,primary,114.0
40.0,admin.,yes,no,secondary,25.0
29.0,self-employed,yes,no,secondary,609.0
40.0,management,yes,no,primary,-421.0
59.0,self-employed,yes,no,primary,48.0
34.0,services,yes,no,secondary,544.0
33.0,self-employed,yes,no,tertiary,252.0
38.0,blue-collar,yes,no,primary,145.0
48.0,blue-collar,yes,no,primary,-39.0
24.0,services,yes,yes,secondary,526.0
34.0,technician,yes,no,secondary,257.0
42.0,admin.,yes,no,unknown,-298.0
74.0,retired,no,yes,unknown,592.0
44.0,housemaid,no,no,tertiary,3236.0
47.0,management,yes,no,tertiary,4.0
43.0,blue-collar,yes,no,primary,2124.0
30.0,management,yes,no,tertiary,823.0
35.0,blue-collar,yes,no,secondary,473.0
32.0,admin.,yes,no,secondary,558.0
97.0,retired,no,no,primary,2277.0
45.0,blue-collar,no,no,primary,574.0
43.0,services,yes,no,secondary,1265.0
40.0,unemployed,yes,no,secondary,250.0
33.0,technician,yes,no,tertiary,65.0
38.0,management,no,no,primary,395.0
41.0,blue-collar,no,no,secondary,1138.0
48.0,management,yes,no,tertiary,3423.0
32.0,blue-collar,yes,no,secondary,1949.0
45.0,technician,no,no,secondary,291.0
35.0,services,no,no,secondary,307.0
58.0,retired,yes,no,primary,1518.0
33.0,blue-collar,yes,no,secondary,-334.0
51.0,management,no,no,tertiary,267.0
29.0,blue-collar,yes,no,secondary,155.0
25.0,services,no,no,secondary,-4.0
56.0,blue-collar,no,no,primary,3537.0
29.0,student,yes,no,tertiary,414.0
37.0,self-employed,yes,no,secondary,281.0
32.0,management,yes,no,tertiary,97.0
37.0,technician,no,no,secondary,495.0
55.0,blue-collar,no,no,primary,-163.0
56.0,management,yes,yes,primary,255.0
37.0,blue-collar,yes,yes,primary,18.0
52.0,admin.,no,no,secondary,943.0
46.0,management,no,no,secondary,2896.0
61.0,blue-collar,no,no,primary,8.0
36.0,technician,no,no,secondary,6978.0
33.0,blue-collar,no,yes,tertiary,869.0
30.0,entrepreneur,yes,no,tertiary,2.0
57.0,blue-collar,yes,no,primary,324.0
32.0,blue-collar,yes,no,primary,385.0
35.0,technician,yes,no,tertiary,462.0
34.0,technician,yes,no,secondary,590.0
28.0,blue-collar,yes,no,secondary,132.0
39.0,services,yes,yes,secondary,3.0
31.0,unemployed,yes,no,secondary,497.0
47.0,blue-collar,yes,no,secondary,-539.0
49.0,housemaid,no,no,tertiary,2288.0
34.0,management,no,yes,tertiary,508.0
61.0,unemployed,no,no,secondary,2742.0
41.0,management,yes,yes,tertiary,-5.0
72.0,management,no,no,tertiary,13298.0
38.0,blue-collar,yes,no,secondary,7449.0
34.0,technician,yes,yes,tertiary,539.0
32.0,admin.,yes,no,secondary,44.0
43.0,technician,no,no,secondary,-60.0
57.0,entrepreneur,no,no,tertiary,6385.0
26.0,services,yes,no,secondary,196.0
53.0,entrepreneur,no,no,secondary,9.0
33.0,unemployed,yes,no,secondary,2120.0
47.0,blue-collar,yes,no,primary,1555.0
29.0,services,no,no,tertiary,0.0
36.0,blue-collar,yes,no,primary,104.0
36.0,technician,no,no,tertiary,7051.0
38.0,blue-collar,yes,no,primary,390.0
35.0,blue-collar,yes,no,primary,293.0
35.0,blue-collar,yes,no,secondary,677.0
39.0,management,yes,no,tertiary,407.0
50.0,housemaid,no,no,secondary,14362.0
49.0,blue-collar,no,no,primary,471.0
30.0,services,yes,no,secondary,245.0
27.0,housemaid,yes,no,secondary,228.0
31.0,technician,no,no,secondary,159.0
27.0,admin.,yes,no,secondary,3435.0
44.0,housemaid,no,no,secondary,197.0
40.0,entrepreneur,no,no,tertiary,1755.0
39.0,services,yes,no,secondary,357.0
37.0,management,no,yes,tertiary,995.0
43.0,technician,no,no,secondary,65.0
26.0,management,no,no,tertiary,9404.0
56.0,retired,no,yes,secondary,19.0
43.0,blue-collar,no,yes,secondary,211.0
36.0,management,yes,yes,tertiary,9266.0
47.0,blue-collar,yes,no,secondary,1143.0
41.0,blue-collar,yes,no,primary,-65.0
41.0,housemaid,no,no,secondary,328.0
29.0,management,no,no,tertiary,10218.0
18.0,student,no,no,primary,129.0
47.0,management,no,no,tertiary,3300.0
32.0,unemployed,no,no,secondary,-149.0
32.0,blue-collar,yes,no,secondary,340.0
55.0,admin.,yes,yes,secondary,-5.0
55.0,services,yes,no,secondary,5490.0
35.0,blue-collar,yes,no,secondary,926.0
44.0,blue-collar,no,no,primary,2476.0
47.0,housemaid,no,no,secondary,1364.0
44.0,management,no,no,tertiary,-5.0
29.0,technician,yes,no,secondary,157.0
37.0,management,yes,no,tertiary,427.0
48.0,housemaid,yes,no,primary,-1.0
41.0,management,no,no,tertiary,306.0
49.0,management,yes,no,secondary,164.0
30.0,management,yes,no,tertiary,6.0
27.0,management,no,no,tertiary,5696.0
35.0,management,no,no,tertiary,2596.0
23.0,blue-collar,yes,no,primary,-580.0
33.0,management,no,no,tertiary,6134.0
57.0,retired,no,no,primary,119.0
42.0,management,no,yes,tertiary,17.0
44.0,management,yes,no,tertiary,39.0
33.0,technician,yes,no,secondary,1226.0
73.0,retired,yes,no,tertiary,3808.0
34.0,management,yes,no,tertiary,480.0
37.0,technician,yes,no,primary,205.0
39.0,technician,no,no,tertiary,5240.0
33.0,entrepreneur,no,no,tertiary,3019.0
46.0,management,no,no,tertiary,1947.0
66.0,retired,no,no,secondary,2473.0
32.0,blue-collar,yes,no,secondary,7058.0
26.0,management,yes,yes,secondary,294.0
41.0,blue-collar,yes,no,primary,298.0
27.0,technician,no,no,tertiary,1069.0
39.0,management,no,yes,tertiary,13.0
28.0,technician,no,yes,tertiary,1187.0
35.0,technician,yes,yes,secondary,-291.0
51.0,blue-collar,yes,no,secondary,1221.0
28.0,technician,yes,no,secondary,1625.0
27.0,technician,yes,no,tertiary,980.0
46.0,blue-collar,yes,no,primary,3060.0
50.0,management,no,no,secondary,539.0
46.0,unemployed,yes,no,secondary,44.0
39.0,self-employed,yes,yes,tertiary,2302.0
61.0,housemaid,no,no,unknown,4639.0
30.0,self-employed,yes,no,secondary,413.0
65.0,retired,no,no,secondary,-4.0
34.0,entrepreneur,no,no,tertiary,598.0
40.0,technician,yes,no,tertiary,598.0
41.0,services,yes,no,secondary,-60.0
27.0,blue-collar,no,no,secondary,226.0
37.0,blue-collar,yes,no,primary,-481.0
28.0,technician,no,no,tertiary,414.0
55.0,technician,no,no,secondary,328.0
43.0,blue-collar,yes,no,secondary,1941.0
54.0,management,yes,no,tertiary,-4.0
34.0,management,yes,yes,tertiary,-4.0
35.0,services,yes,no,secondary,-291.0
41.0,blue-collar,yes,yes,primary,1425.0
38.0,services,yes,yes,secondary,-17.0
31.0,services,yes,no,tertiary,1747.0
57.0,blue-collar,no,no,primary,1226.0
44.0,management,no,no,tertiary,2.0
29.0,technician,no,no,secondary,1168.0
27.0,entrepreneur,yes,no,secondary,176.0
27.0,self-employed,no,no,tertiary,20.0
26.0,admin.,yes,no,secondary,479.0
38.0,management,no,no,tertiary,471.0
28.0,technician,no,no,tertiary,3623.0
42.0,unemployed,yes,no,secondary,986.0
38.0,management,no,no,tertiary,1378.0
51.0,management,yes,yes,tertiary,-2717.0
27.0,admin.,no,no,secondary,4748.0
28.0,management,no,no,secondary,-5.0
55.0,entrepreneur,yes,no,primary,-26.0
36.0,management,yes,no,tertiary,909.0
59.0,retired,no,yes,tertiary,944.0
27.0,services,no,no,secondary,130.0
26.0,management,no,no,tertiary,2382.0
59.0,services,no,no,primary,363.0
52.0,self-employed,yes,yes,secondary,40.0
38.0,management,no,no,tertiary,418.0
27.0,technician,yes,no,tertiary,1189.0
54.0,retired,no,no,secondary,3.0
37.0,management,yes,no,tertiary,1684.0
24.0,student,no,no,secondary,759.0
21.0,admin.,yes,no,tertiary,670.0
48.0,management,yes,no,secondary,897.0
53.0,management,no,no,tertiary,911.0
18.0,student,no,no,secondary,213.0
46.0,management,yes,no,tertiary,-129.0
24.0,student,no,no,secondary,606.0
57.0,unemployed,no,no,tertiary,1330.0
27.0,self-employed,no,no,unknown,1176.0
29.0,admin.,yes,no,secondary,-4.0
60.0,self-employed,yes,no,unknown,1186.0
31.0,management,no,yes,tertiary,88.0
46.0,blue-collar,yes,no,secondary,-4.0
55.0,retired,no,no,secondary,311.0
52.0,housemaid,yes,no,secondary,560.0
59.0,admin.,yes,no,secondary,2520.0
58.0,management,yes,no,tertiary,33.0
32.0,blue-collar,yes,no,secondary,331.0
45.0,services,no,no,unknown,1.0
56.0,housemaid,no,yes,primary,40.0
28.0,blue-collar,yes,no,secondary,1171.0
48.0,management,no,yes,tertiary,493.0
27.0,blue-collar,no,no,primary,375.0
49.0,technician,no,no,tertiary,48.0
35.0,blue-collar,yes,no,secondary,2304.0
35.0,technician,yes,yes,secondary,107.0
25.0,housemaid,yes,yes,secondary,60.0
36.0,management,yes,no,tertiary,1907.0
34.0,unemployed,yes,no,primary,770.0
47.0,self-employed,no,no,primary,2027.0
31.0,management,yes,yes,tertiary,2732.0
49.0,management,no,no,tertiary,2632.0
31.0,blue-collar,no,no,secondary,-64.0
58.0,retired,no,no,secondary,3357.0
36.0,technician,yes,no,secondary,864.0
44.0,blue-collar,no,no,tertiary,-389.0
60.0,retired,no,no,secondary,1027.0
29.0,self-employed,yes,no,tertiary,10002.0
56.0,blue-collar,no,no,secondary,2556.0
19.0,student,no,no,secondary,385.0
45.0,retired,no,no,secondary,472.0
32.0,technician,yes,no,tertiary,2975.0
28.0,blue-collar,no,no,primary,543.0
55.0,technician,no,no,secondary,112.0
51.0,unemployed,no,no,secondary,6244.0
37.0,technician,no,no,secondary,2.0
36.0,management,no,no,tertiary,474.0
47.0,technician,yes,no,secondary,0.0
47.0,technician,yes,no,secondary,-295.0
47.0,blue-collar,yes,no,secondary,7861.0
24.0,blue-collar,no,yes,secondary,170.0
33.0,admin.,no,no,secondary,848.0
52.0,admin.,no,no,secondary,719.0
39.0,services,yes,no,secondary,1547.0
34.0,management,yes,no,tertiary,3710.0
35.0,management,yes,no,tertiary,165.0
41.0,services,yes,yes,secondary,-5.0
63.0,retired,yes,yes,secondary,2802.0
32.0,technician,no,no,secondary,4.0
47.0,blue-collar,no,no,secondary,2.0
56.0,services,no,no,secondary,-1.0
40.0,technician,yes,no,secondary,22.0
38.0,admin.,yes,no,secondary,1310.0
48.0,blue-collar,no,yes,secondary,733.0
32.0,management,no,no,tertiary,1323.0
28.0,blue-collar,yes,no,secondary,-748.0
58.0,unemployed,no,no,secondary,2022.0
47.0,management,no,no,tertiary,283.0
24.0,blue-collar,yes,yes,secondary,-14.0
56.0,management,yes,no,primary,71.0
