customer_age,job_type,housing_loan,personal_loan,education,balance
37.0,technician,no,no,secondary,-1.0
46.0,entrepreneur,yes,no,tertiary,267.0
31.0,unemployed,yes,no,secondary,-188.0
51.0,blue-collar,no,no,secondary,953.0
48.0,blue-collar,no,no,primary,44.0
35.0,management,no,no,tertiary,3658.0
58.0,services,yes,no,secondary,6877.0
49.0,management,no,no,tertiary,1387.0
32.0,blue-collar,no,yes,secondary,558.0
55.0,services,yes,no,secondary,2742.0
49.0,management,no,no,primary,3347.0
47.0,management,no,no,tertiary,-4.0
34.0,management,yes,no,tertiary,-2.0
34.0,unemployed,yes,yes,secondary,489.0
48.0,blue-collar,yes,no,primary,1926.0
54.0,management,no,no,tertiary,78.0
57.0,retired,yes,yes,secondary,711.0
29.0,technician,yes,no,secondary,325.0
80.0,retired,no,no,secondary,1608.0
47.0,technician,no,no,secondary,229.0
29.0,services,no,no,secondary,339.0
33.0,self-employed,yes,yes,secondary,1175.0
57.0,services,yes,yes,secondary,6499.0
35.0,housemaid,yes,no,primary,1262.0
31.0,management,yes,no,tertiary,5552.0
36.0,admin.,yes,no,secondary,1983.0
29.0,blue-collar,yes,no,primary,26.0
53.0,housemaid,no,no,primary,20.0
42.0,admin.,no,no,secondary,33.0
37.0,management,yes,no,tertiary,178.0
56.0,retired,no,no,tertiary,1429.0
33.0,management,no,no,tertiary,5394.0
56.0,blue-collar,yes,no,primary,782.0
52.0,management,no,yes,tertiary,229.0
37.0,services,yes,no,secondary,539.0
34.0,blue-collar,yes,no,secondary,278.0
41.0,management,no,no,tertiary,495.0
25.0,technician,yes,no,tertiary,-65.0
54.0,management,no,yes,tertiary,94.0
52.0,technician,yes,no,secondary,2097.0
33.0,blue-collar,no,no,tertiary,1832.0
53.0,blue-collar,yes,no,secondary,931.0
59.0,management,yes,no,secondary,-4.0
33.0,management,no,no,unknown,-5.0
35.0,management,yes,no,tertiary,377.0
41.0,management,yes,no,tertiary,3876.0
55.0,self-employed,yes,no,tertiary,193.0
28.0,technician,yes,no,secondary,239.0
36.0,entrepreneur,yes,no,secondary,226.0
30.0,management,no,no,tertiary,1803.0
33.0,management,yes,no,unknown,187.0
35.0,technician,yes,no,secondary,87.0
39.0,management,yes,yes,tertiary,229.0
45.0,management,yes,no,secondary,173.0
50.0,management,no,no,tertiary,657.0
51.0,entrepreneur,no,no,unknown,712.0
47.0,technician,no,no,secondary,901.0
54.0,entrepreneur,no,no,secondary,152.0
40.0,services,yes,no,secondary,-193.0
46.0,housemaid,no,yes,primary,-73.0
30.0,management,no,no,secondary,3.0
38.0,self-employed,yes,no,primary,88.0
53.0,retired,yes,no,secondary,527.0
40.0,management,no,yes,tertiary,1633.0
33.0,management,yes,no,tertiary,384.0
33.0,technician,yes,no,tertiary,1528.0
34.0,blue-collar,yes,no,secondary,1476.0
35.0,blue-collar,yes,no,secondary,320.0
44.0,management,no,no,tertiary,548.0
39.0,technician,no,no,secondary,-321.0
48.0,blue-collar,no,no,primary,660.0
31.0,technician,no,no,tertiary,66.0
33.0,admin.,no,no,secondary,-19.0
47.0,management,yes,no,primary,531.0
24.0,services,yes,no,secondary,274.0
46.0,blue-collar,yes,no,primary,21.0
57.0,retired,yes,yes,secondary,2753.0
42.0,management,no,no,tertiary,1789.0
28.0,technician,yes,no,secondary,104.0
60.0,management,yes,no,tertiary,1.0
33.0,blue-collar,yes,no,primary,3311.0
48.0,entrepreneur,yes,yes,unknown,673.0
26.0,management,no,no,tertiary,627.0
42.0,self-employed,no,no,tertiary,426.0
43.0,blue-collar,no,yes,primary,171.0
38.0,blue-collar,no,no,primary,69.0
37.0,housemaid,no,no,secondary,948.0
57.0,retired,no,no,secondary,941.0
23.0,technician,yes,no,tertiary,685.0
49.0,services,no,no,unknown,518.0
53.0,blue-collar,no,no,primary,4401.0
41.0,services,yes,no,primary,5.0
40.0,management,no,yes,tertiary,1658.0
24.0,management,yes,no,secondary,926.0
44.0,technician,yes,yes,secondary,64.0
28.0,technician,no,no,secondary,155.0
54.0,technician,no,no,secondary,0.0
29.0,management,yes,no,tertiary,1089.0
34.0,blue-collar,yes,no,primary,23.0
52.0,blue-collar,yes,no,primary,2106.0
44.0,management,no,no,tertiary,1256.0
37.0,services,yes,yes,secondary,2409.0
34.0,technician,yes,yes,tertiary,689.0
55.0,management,yes,no,tertiary,30.0
27.0,blue-collar,yes,no,secondary,1107.0
33.0,self-employed,yes,no,tertiary,-3.0
32.0,admin.,yes,no,tertiary,1582.0
82.0,retired,no,no,tertiary,6240.0
38.0,blue-collar,yes,no,unknown,-387.0
37.0,technician,yes,no,tertiary,177.0
32.0,self-employed,no,no,secondary,762.0
52.0,blue-collar,yes,no,secondary,1272.0
37.0,technician,no,no,tertiary,1112.0
52.0,admin.,no,no,secondary,222.0
28.0,management,no,no,tertiary,587.0
60.0,management,yes,no,tertiary,1.0
35.0,technician,yes,no,tertiary,-528.0
26.0,blue-collar,yes,yes,secondary,-189.0
49.0,self-employed,no,no,secondary,0.0
39.0,management,no,no,tertiary,8192.0
31.0,technician,no,no,tertiary,30.0
52.0,blue-collar,yes,yes,primary,-95.0
40.0,entrepreneur,yes,no,secondary,2136.0
38.0,blue-collar,yes,no,primary,6593.0
33.0,management,no,yes,unknown,120.0
58.0,technician,no,no,secondary,1556.0
34.0,blue-collar,yes,no,secondary,-438.0
40.0,blue-collar,yes,no,secondary,-38.0
57.0,management,no,no,tertiary,545.0
22.0,services,no,no,secondary,655.0
48.0,management,yes,no,secondary,-38.0
39.0,blue-collar,yes,no,secondary,302.0
47.0,blue-collar,yes,no,secondary,49.0
31.0,admin.,yes,no,secondary,372.0
50.0,blue-collar,yes,no,secondary,691.0
37.0,blue-collar,yes,no,secondary,3.0
40.0,entrepreneur,yes,no,tertiary,-278.0
36.0,management,yes,no,tertiary,272.0
27.0,admin.,yes,yes,secondary,590.0
39.0,services,yes,no,secondary,45.0
48.0,blue-collar,no,no,primary,21614.0
35.0,management,yes,no,secondary,4044.0
34.0,admin.,no,yes,secondary,471.0
52.0,technician,no,no,tertiary,879.0
28.0,student,yes,no,secondary,157.0
33.0,management,no,no,secondary,20599.0
34.0,entrepreneur,yes,no,secondary,6847.0
31.0,blue-collar,yes,yes,secondary,180.0
33.0,student,no,no,tertiary,73.0
23.0,services,yes,no,secondary,1046.0
50.0,retired,no,no,primary,-3.0
24.0,blue-collar,yes,no,secondary,67.0
36.0,technician,yes,no,secondary,5116.0
33.0,technician,yes,no,tertiary,191.0
29.0,management,yes,yes,tertiary,303.0
58.0,retired,no,yes,primary,681.0
31.0,management,yes,no,tertiary,875.0
54.0,management,no,no,tertiary,1726.0
36.0,services,no,no,secondary,1.0
57.0,management,no,no,tertiary,259.0
66.0,housemaid,no,no,primary,1230.0
36.0,admin.,no,no,secondary,406.0
69.0,retired,no,no,secondary,6852.0
41.0,services,yes,no,secondary,130.0
29.0,self-employed,yes,yes,secondary,-524.0
33.0,technician,yes,no,secondary,2041.0
43.0,management,no,no,tertiary,583.0
43.0,blue-collar,yes,no,primary,3806.0
31.0,blue-collar,yes,no,secondary,2580.0
24.0,services,no,no,secondary,203.0
50.0,blue-collar,no,no,primary,1937.0
59.0,admin.,no,no,secondary,1093.0
38.0,management,no,no,tertiary,3440.0
38.0,services,yes,no,secondary,781.0
53.0,management,no,no,primary,112.0
52.0,management,yes,no,tertiary,1688.0
61.0,retired,no,no,tertiary,2133.0
47.0,technician,yes,no,tertiary,372.0
23.0,student,no,no,tertiary,109.0
59.0,blue-collar,yes,no,primary,128.0
31.0,management,no,no,tertiary,3700.0
39.0,admin.,no,no,secondary,150.0
40.0,management,no,no,secondary,52.0
41.0,entrepreneur,yes,no,tertiary,133.0
39.0,technician,yes,no,secondary,382.0
38.0,management,yes,no,tertiary,5069.0
38.0,technician,yes,no,secondary,-3.0
55.0,technician,no,no,unknown,1722.0
31.0,unemployed,no,no,secondary,-1.0
32.0,blue-collar,yes,no,primary,502.0
26.0,services,no,no,secondary,171.0
42.0,management,no,no,tertiary,5059.0
31.0,management,no,no,tertiary,3.0
43.0,management,no,yes,tertiary,252.0
31.0,services,yes,yes,secondary,55.0
54.0,services,yes,yes,primary,824.0
47.0,services,yes,no,secondary,361.0
40.0,management,yes,no,tertiary,-1.0
29.0,services,yes,no,secondary,294.0
42.0,management,yes,yes,tertiary,484.0
59.0,retired,no,no,secondary,520.0
27.0,management,no,no,tertiary,587.0
45.0,technician,no,no,secondary,1815.0
44.0,technician,yes,yes,secondary,314.0
32.0,blue-collar,yes,no,secondary,44.0
34.0,unemployed,no,no,secondary,296.0
38.0,management,yes,no,tertiary,1317.0
37.0,technician,yes,yes,tertiary,94.0
29.0,unknown,no,no,tertiary,6425.0
32.0,management,yes,yes,tertiary,57.0
35.0,management,no,no,tertiary,6997.0
34.0,services,yes,no,secondary,-33.0
37.0,blue-collar,no,no,secondary,1117.0
51.0,unemployed,yes,no,secondary,755.0
30.0,technician,yes,no,secondary,535.0
51.0,entrepreneur,no,no,secondary,290.0
58.0,management,no,no,tertiary,2766.0
36.0,management,no,no,tertiary,-323.0
65.0,retired,no,no,secondary,2045.0
25.0,technician,yes,no,secondary,1106.0
43.0,blue-collar,yes,no,secondary,-96.0
22.0,admin.,yes,no,secondary,754.0
36.0,admin.,yes,no,secondary,8.0
52.0,services,yes,no,secondary,514.0
25.0,student,no,no,secondary,1923.0
30.0,management,yes,no,tertiary,146.0
37.0,technician,yes,yes,secondary,823.0
30.0,management,no,no,tertiary,1621.0
33.0,blue-collar,yes,no,secondary,516.0
52.0,blue-collar,no,no,secondary,715.0
40.0,technician,yes,no,secondary,770.0
51.0,technician,yes,no,tertiary,0.0
60.0,technician,no,no,secondary,1861.0
23.0,services,yes,yes,secondary,46.0
44.0,admin.,yes,yes,secondary,67.0
33.0,management,yes,no,tertiary,4585.0
33.0,blue-collar,yes,no,primary,164.0
44.0,admin.,yes,no,secondary,424.0
39.0,management,yes,yes,secondary,5445.0
53.0,retired,no,no,secondary,87.0
64.0,retired,no,no,secondary,1481.0
27.0,blue-collar,no,no,secondary,16.0
32.0,services,yes,yes,unknown,280.0
43.0,technician,yes,no,secondary,4711.0
37.0,management,no,no,tertiary,131.0
30.0,services,yes,no,secondary,23.0
28.0,technician,yes,no,tertiary,6.0
40.0,self-employed,yes,no,tertiary,3241.0
48.0,management,yes,no,tertiary,150.0
50.0,services,yes,no,secondary,518.0
37.0,admin.,no,yes,primary,461.0
50.0,services,yes,no,secondary,2901.0
49.0,technician,yes,no,primary,226.0
53.0,technician,no,no,secondary,114.0
46.0,management,no,yes,secondary,636.0
34.0,management,yes,no,tertiary,616.0
55.0,services,no,yes,tertiary,609.0
41.0,admin.,yes,no,secondary,-5.0
26.0,management,no,no,tertiary,451.0
60.0,blue-collar,no,no,secondary,4054.0
28.0,blue-collar,yes,no,secondary,1800.0
56.0,management,no,yes,tertiary,193.0
42.0,management,no,no,tertiary,0.0
47.0,blue-collar,no,no,primary,-2.0
33.0,technician,no,no,secondary,-2.0
24.0,housemaid,no,no,secondary,1796.0
34.0,technician,no,no,tertiary,1153.0
39.0,services,yes,no,secondary,67.0
59.0,management,no,yes,tertiary,9100.0
43.0,blue-collar,yes,no,primary,1059.0
42.0,management,no,no,tertiary,9930.0
26.0,blue-collar,yes,yes,secondary,9.0
31.0,blue-collar,yes,no,unknown,916.0
37.0,admin.,no,no,secondary,4.0
52.0,technician,yes,yes,secondary,-71.0
53.0,blue-collar,yes,no,primary,-286.0
47.0,management,yes,no,tertiary,94.0
45.0,services,yes,no,secondary,204.0
25.0,technician,no,no,tertiary,30.0
38.0,technician,yes,yes,secondary,222.0
31.0,admin.,no,no,secondary,0.0
36.0,entrepreneur,no,no,secondary,2966.0
45.0,admin.,yes,no,secondary,984.0
48.0,management,no,no,tertiary,223.0
31.0,technician,yes,no,secondary,240.0
31.0,management,no,no,secondary,161.0
34.0,unemployed,no,no,tertiary,7620.0
25.0,technician,yes,no,secondary,174.0
36.0,admin.,no,no,secondary,2.0
41.0,management,no,no,tertiary,739.0
28.0,self-employed,yes,no,secondary,163.0
51.0,technician,yes,no,primary,1877.0
28.0,blue-collar,yes,no,secondary,-561.0
56.0,self-employed,no,no,secondary,1108.0
31.0,admin.,yes,no,secondary,459.0
35.0,technician,yes,no,tertiary,1388.0
49.0,management,no,no,tertiary,1111.0
59.0,retired,yes,no,secondary,433.0
33.0,unemployed,yes,yes,tertiary,274.0
39.0,entrepreneur,no,no,tertiary,3571.0
37.0,management,yes,no,tertiary,109.0
57.0,retired,yes,no,secondary,1397.0
46.0,technician,no,no,secondary,23.0
37.0,management,yes,no,tertiary,3841.0
32.0,unemployed,no,no,tertiary,464.0
43.0,technician,no,no,tertiary,646.0
53.0,admin.,yes,no,secondary,912.0
50.0,technician,yes,no,tertiary,11221.0
49.0,services,no,no,secondary,654.0
31.0,technician,yes,no,tertiary,1491.0
52.0,management,no,no,tertiary,590.0
49.0,management,no,no,tertiary,1000.0
55.0,technician,yes,no,secondary,729.0
31.0,management,no,no,tertiary,-3.0
44.0,blue-collar,no,no,primary,1.0
60.0,admin.,no,no,secondary,1470.0
55.0,unknown,no,no,primary,7373.0
47.0,management,yes,no,tertiary,223.0
26.0,management,no,no,tertiary,2508.0
35.0,technician,yes,yes,tertiary,17453.0
44.0,services,no,no,unknown,970.0
31.0,entrepreneur,yes,no,tertiary,280.0
22.0,blue-collar,no,yes,secondary,213.0
47.0,blue-collar,yes,no,secondary,-72.0
27.0,technician,yes,no,secondary,643.0
53.0,retired,no,no,secondary,86.0
35.0,technician,yes,no,secondary,1024.0
31.0,admin.,no,no,secondary,256.0
34.0,management,no,no,tertiary,2159.0
40.0,blue-collar,no,no,secondary,1398.0
32.0,services,yes,no,secondary,2190.0
29.0,services,yes,no,secondary,540.0
39.0,blue-collar,no,no,secondary,1967.0
24.0,management,no,no,secondary,593.0
36.0,admin.,yes,no,secondary,283.0
39.0,management,yes,no,tertiary,4012.0
45.0,management,yes,no,secondary,2199.0
44.0,blue-collar,yes,no,primary,177.0
36.0,management,no,no,tertiary,2320.0
53.0,management,no,yes,tertiary,9795.0
59.0,services,yes,no,secondary,2474.0
37.0,management,yes,yes,tertiary,227.0
55.0,technician,yes,no,unknown,846.0
43.0,management,no,no,tertiary,3188.0
43.0,management,no,no,unknown,928.0
48.0,admin.,yes,no,secondary,188.0
57.0,unemployed,no,no,secondary,960.0
34.0,blue-collar,yes,no,secondary,-617.0
32.0,unemployed,yes,no,tertiary,-4.0
43.0,blue-collar,yes,no,secondary,346.0
27.0,management,no,no,tertiary,53.0
46.0,housemaid,yes,no,primary,317.0
41.0,unemployed,yes,no,primary,405.0
31.0,admin.,no,no,secondary,2072.0
26.0,student,yes,no,secondary,156.0
45.0,blue-collar,yes,no,unknown,1042.0
27.0,services,yes,yes,tertiary,60.0
44.0,retired,yes,yes,tertiary,1229.0
34.0,blue-collar,yes,no,primary,527.0
33.0,management,yes,no,tertiary,2671.0
38.0,technician,no,no,tertiary,216.0
43.0,unemployed,no,no,primary,485.0
51.0,blue-collar,yes,no,primary,3.0
32.0,management,no,no,tertiary,19390.0
37.0,entrepreneur,no,no,tertiary,3583.0
50.0,services,yes,no,secondary,726.0
54.0,blue-collar,no,no,primary,141.0
38.0,management,no,no,secondary,1958.0
35.0,admin.,no,no,secondary,2833.0
36.0,housemaid,yes,no,primary,120.0
24.0,student,no,no,secondary,8162.0
59.0,retired,yes,yes,secondary,369.0
40.0,management,yes,yes,secondary,3199.0
55.0,management,no,no,tertiary,-5.0
38.0,housemaid,yes,no,secondary,1640.0
38.0,management,yes,no,tertiary,3354.0
32.0,housemaid,no,no,secondary,3.0
60.0,retired,yes,no,secondary,-19.0
38.0,management,no,no,tertiary,207.0
36.0,management,yes,no,tertiary,62.0
37.0,management,yes,no,secondary,195.0
24.0,student,no,no,tertiary,1193.0
32.0,technician,yes,no,secondary,777.0
31.0,blue-collar,yes,no,primary,142.0
49.0,blue-collar,no,no,primary,-3.0
47.0,admin.,no,yes,secondary,110.0
45.0,technician,yes,no,secondary,442.0
25.0,student,no,no,tertiary,3050.0
58.0,blue-collar,yes,no,secondary,1.0
32.0,management,yes,yes,tertiary,164.0
58.0,management,no,no,secondary,542.0
46.0,services,yes,no,primary,-1.0
33.0,technician,yes,no,secondary,255.0
34.0,management,yes,yes,tertiary,20.0
32.0,admin.,yes,yes,secondary,-1.0
27.0,blue-collar,yes,no,secondary,1073.0
32.0,management,yes,no,tertiary,4.0
47.0,blue-collar,yes,no,primary,20.0
34.0,admin.,yes,no,secondary,46.0
24.0,management,no,no,tertiary,8306.0
37.0,self-employed,no,no,tertiary,579.0
38.0,unemployed,no,no,secondary,1.0
27.0,admin.,yes,no,secondary,4.0
34.0,management,yes,no,tertiary,432.0
42.0,technician,no,no,secondary,2186.0
32.0,services,yes,no,secondary,-385.0
32.0,blue-collar,yes,yes,secondary,-245.0
53.0,housemaid,no,no,primary,804.0
47.0,services,yes,no,primary,4712.0
46.0,management,no,no,secondary,400.0
56.0,retired,yes,no,primary,-66.0
30.0,blue-collar,yes,no,secondary,5614.0
36.0,services,yes,yes,secondary,138.0
23.0,student,no,no,secondary,712.0
33.0,technician,yes,no,secondary,3487.0
38.0,blue-collar,no,no,secondary,-153.0
56.0,blue-collar,no,no,primary,1468.0
55.0,technician,yes,no,secondary,123.0
30.0,housemaid,yes,yes,tertiary,100.0
43.0,admin.,yes,no,secondary,3279.0
55.0,services,yes,no,secondary,1166.0
53.0,management,no,no,tertiary,-542.0
46.0,self-employed,no,no,secondary,703.0
44.0,technician,yes,no,secondary,246.0
37.0,housemaid,yes,no,primary,1143.0
37.0,blue-collar,yes,no,secondary,6288.0
61.0,entrepreneur,yes,no,tertiary,708.0
54.0,admin.,no,no,secondary,-2.0
33.0,admin.,yes,no,secondary,91.0
30.0,technician,yes,no,secondary,3156.0
42.0,technician,no,no,secondary,244.0
40.0,management,no,no,tertiary,-1.0
18.0,student,no,no,secondary,95.0
33.0,management,yes,no,tertiary,126.0
37.0,blue-collar,yes,no,primary,-3.0
39.0,technician,yes,no,tertiary,737.0
32.0,management,yes,no,secondary,501.0
36.0,management,yes,no,tertiary,249.0
33.0,blue-collar,yes,yes,secondary,209.0
36.0,blue-collar,yes,no,secondary,276.0
28.0,student,no,no,unknown,143.0
43.0,blue-collar,yes,no,primary,-55.0
32.0,blue-collar,yes,no,secondary,-58.0
33.0,technician,yes,no,secondary,113.0
28.0,technician,yes,no,tertiary,219.0
30.0,technician,yes,no,secondary,60.0
50.0,services,no,no,secondary,2995.0
48.0,technician,yes,no,tertiary,-1.0
35.0,admin.,yes,no,secondary,397.0
43.0,management,no,no,tertiary,1909.0
42.0,blue-collar,yes,yes,secondary,-747.0
46.0,management,no,no,secondary,1096.0
39.0,housemaid,yes,no,secondary,282.0
38.0,self-employed,yes,no,tertiary,6388.0
26.0,self-employed,no,no,tertiary,4.0
58.0,blue-collar,yes,no,secondary,174.0
62.0,management,no,no,tertiary,5155.0
52.0,housemaid,no,no,secondary,1330.0
47.0,admin.,no,no,secondary,94.0
56.0,services,yes,yes,secondary,1219.0
45.0,management,no,no,tertiary,2459.0
41.0,services,no,yes,secondary,524.0
49.0,management,yes,no,tertiary,8268.0
45.0,technician,no,no,primary,48.0
34.0,management,yes,no,tertiary,479.0
60.0,blue-collar,no,no,secondary,2606.0
34.0,services,yes,no,secondary,1054.0
43.0,blue-collar,yes,yes,secondary,3096.0
38.0,technician,no,no,tertiary,1562.0
53.0,management,no,no,tertiary,96.0
33.0,technician,yes,no,secondary,589.0
40.0,admin.,yes,no,secondary,1.0
48.0,admin.,yes,yes,unknown,-1134.0
40.0,services,yes,no,secondary,259.0
41.0,services,no,no,secondary,-5.0
25.0,blue-collar,yes,no,secondary,-350.0
44.0,housemaid,yes,yes,primary,-2.0
58.0,management,yes,no,tertiary,-21.0
44.0,blue-collar,no,no,primary,4.0
44.0,blue-collar,yes,no,primary,507.0
62.0,retired,no,no,secondary,-2.0
47.0,technician,yes,no,secondary,-3.0
41.0,blue-collar,no,no,primary,1499.0
44.0,services,no,no,secondary,376.0
56.0,management,no,yes,tertiary,3.0
54.0,retired,no,yes,tertiary,143.0
33.0,blue-collar,yes,no,primary,7424.0
52.0,technician,no,no,primary,306.0
35.0,services,yes,yes,secondary,27.0
32.0,management,yes,no,tertiary,20.0
32.0,self-employed,yes,no,secondary,2150.0
24.0,student,no,no,unknown,469.0
32.0,blue-collar,no,no,secondary,258.0
43.0,admin.,yes,no,secondary,1541.0
56.0,technician,no,yes,unknown,-508.0
41.0,blue-collar,yes,no,secondary,-646.0
42.0,blue-collar,yes,no,secondary,-431.0
37.0,management,no,no,tertiary,97.0
33.0,management,no,no,tertiary,2096.0
34.0,blue-collar,yes,no,primary,3.0
35.0,services,no,yes,primary,162.0
51.0,blue-collar,no,no,secondary,2720.0
43.0,technician,no,yes,secondary,588.0
67.0,retired,no,no,unknown,6318.0
38.0,blue-collar,yes,no,secondary,1163.0
31.0,technician,yes,no,secondary,258.0
38.0,admin.,yes,no,secondary,3316.0
36.0,technician,yes,no,tertiary,3157.0
39.0,admin.,yes,no,secondary,1999.0
60.0,blue-collar,no,no,primary,54.0
34.0,blue-collar,yes,no,secondary,1983.0
35.0,admin.,yes,no,tertiary,898.0
38.0,management,no,no,tertiary,385.0
51.0,entrepreneur,no,no,secondary,436.0
43.0,management,yes,yes,tertiary,-557.0
32.0,management,no,no,secondary,-983.0
35.0,admin.,no,no,secondary,-114.0
34.0,management,yes,no,tertiary,421.0
45.0,retired,no,no,tertiary,214.0
50.0,technician,no,no,secondary,2062.0
58.0,self-employed,no,no,tertiary,1377.0
53.0,retired,no,no,secondary,35.0
31.0,technician,yes,yes,tertiary,190.0
53.0,technician,yes,no,secondary,3502.0
53.0,technician,yes,yes,tertiary,1405.0
43.0,management,yes,no,tertiary,9265.0
36.0,technician,no,no,secondary,-165.0
52.0,technician,yes,no,secondary,3145.0
50.0,management,yes,no,tertiary,4202.0
46.0,housemaid,yes,no,tertiary,229.0
37.0,blue-collar,yes,no,primary,1216.0
36.0,blue-collar,no,yes,primary,18.0
32.0,blue-collar,yes,no,primary,7676.0
42.0,blue-collar,yes,no,primary,1289.0
35.0,management,no,no,tertiary,3141.0
46.0,management,yes,no,tertiary,-113.0
40.0,management,yes,no,secondary,480.0
40.0,management,yes,no,tertiary,71.0
52.0,entrepreneur,no,no,primary,54.0
33.0,services,yes,no,secondary,45.0
52.0,management,no,no,primary,3540.0
47.0,admin.,yes,no,tertiary,846.0
59.0,blue-collar,no,no,primary,4074.0
45.0,admin.,no,no,secondary,7377.0
42.0,blue-collar,yes,no,primary,181.0
51.0,technician,no,yes,secondary,41.0
56.0,management,no,no,tertiary,4608.0
33.0,admin.,no,no,secondary,8621.0
35.0,blue-collar,no,no,primary,-82.0
36.0,management,yes,no,tertiary,1699.0
53.0,admin.,yes,yes,secondary,96.0
52.0,retired,no,no,secondary,-21.0
55.0,admin.,no,no,secondary,19210.0
43.0,admin.,yes,no,secondary,447.0
53.0,self-employed,yes,no,tertiary,1090.0
53.0,blue-collar,yes,no,primary,833.0
40.0,management,no,no,tertiary,1207.0
45.0,blue-collar,yes,yes,primary,-338.0
34.0,services,yes,no,secondary,425.0
43.0,blue-collar,no,no,primary,722.0
30.0,blue-collar,no,no,secondary,404.0
49.0,services,yes,yes,secondary,-180.0
58.0,admin.,yes,no,secondary,2810.0
50.0,management,no,no,tertiary,3758.0
60.0,admin.,yes,no,secondary,148.0
35.0,admin.,yes,no,secondary,-194.0
40.0,management,no,yes,tertiary,-498.0
32.0,technician,yes,no,tertiary,-527.0
45.0,housemaid,no,no,secondary,355.0
45.0,management,no,no,tertiary,862.0
44.0,technician,no,no,secondary,441.0
28.0,management,no,yes,tertiary,54.0
31.0,services,yes,no,secondary,118.0
55.0,management,yes,no,tertiary,2437.0
39.0,management,no,yes,tertiary,-3.0
36.0,admin.,yes,no,secondary,3189.0
44.0,self-employed,yes,no,tertiary,311.0
47.0,admin.,no,yes,secondary,163.0
34.0,admin.,yes,no,secondary,-417.0
36.0,self-employed,yes,no,secondary,1002.0
31.0,entrepreneur,yes,no,primary,2.0
34.0,blue-collar,no,no,unknown,2054.0
48.0,blue-collar,yes,no,primary,1202.0
43.0,admin.,no,no,secondary,3159.0
29.0,management,no,no,tertiary,5471.0
31.0,management,no,no,tertiary,56.0
28.0,management,no,no,tertiary,149.0
48.0,entrepreneur,yes,no,secondary,182.0
46.0,technician,no,no,secondary,6.0
59.0,blue-collar,yes,no,secondary,680.0
57.0,blue-collar,yes,no,secondary,25.0
41.0,technician,no,no,secondary,339.0
43.0,admin.,no,no,tertiary,1536.0
39.0,management,no,no,tertiary,157.0
35.0,technician,no,no,secondary,13.0
42.0,blue-collar,yes,no,primary,-2.0
44.0,services,yes,yes,secondary,-1620.0
28.0,blue-collar,yes,no,primary,300.0
30.0,admin.,no,yes,secondary,166.0
30.0,self-employed,no,no,tertiary,3357.0
38.0,housemaid,no,no,primary,1335.0
52.0,retired,yes,no,secondary,964.0
29.0,blue-collar,yes,no,primary,60.0
33.0,admin.,yes,no,secondary,800.0
33.0,admin.,yes,no,tertiary,144.0
44.0,blue-collar,yes,no,primary,2027.0
48.0,technician,yes,no,secondary,-1.0
30.0,technician,yes,no,tertiary,391.0
30.0,management,no,no,tertiary,149.0
50.0,entrepreneur,no,yes,tertiary,458.0
45.0,blue-collar,yes,no,secondary,1591.0
59.0,blue-collar,no,yes,secondary,-2.0
54.0,technician,yes,no,secondary,907.0
55.0,housemaid,no,no,primary,1639.0
49.0,services,yes,no,primary,218.0
46.0,management,yes,no,tertiary,1288.0
42.0,management,yes,yes,tertiary,132.0
37.0,blue-collar,yes,yes,secondary,-134.0
53.0,blue-collar,yes,no,secondary,665.0
30.0,technician,yes,no,tertiary,43.0
54.0,blue-collar,yes,no,primary,22.0
35.0,blue-collar,yes,yes,secondary,18.0
57.0,management,no,yes,secondary,203.0
28.0,student,no,no,secondary,5297.0
52.0,entrepreneur,no,yes,secondary,-2086.0
55.0,technician,yes,yes,secondary,1004.0
36.0,entrepreneur,yes,no,secondary,-269.0
27.0,management,no,no,tertiary,673.0
39.0,management,no,no,tertiary,702.0
49.0,management,yes,no,tertiary,902.0
45.0,services,no,no,secondary,6909.0
44.0,technician,yes,no,unknown,3916.0
46.0,blue-collar,yes,no,secondary,387.0
31.0,admin.,yes,no,tertiary,539.0
46.0,services,yes,yes,secondary,10.0
52.0,housemaid,yes,no,unknown,2340.0
60.0,self-employed,yes,no,tertiary,34250.0
57.0,technician,yes,no,secondary,748.0
37.0,technician,no,no,secondary,4341.0
41.0,blue-collar,yes,no,primary,45.0
30.0,housemaid,yes,no,tertiary,1106.0
54.0,blue-collar,yes,no,secondary,499.0
48.0,management,yes,no,tertiary,87.0
40.0,blue-collar,yes,no,primary,259.0
35.0,blue-collar,yes,no,secondary,723.0
44.0,admin.,yes,no,secondary,144.0
31.0,admin.,yes,no,secondary,295.0
57.0,retired,no,no,primary,4452.0
62.0,retired,no,no,secondary,-219.0
40.0,admin.,no,no,secondary,1029.0
40.0,technician,no,no,secondary,194.0
60.0,retired,no,no,unknown,4.0
57.0,retired,no,yes,primary,-14.0
43.0,technician,no,no,secondary,3499.0
41.0,services,yes,yes,secondary,5124.0
29.0,admin.,yes,no,secondary,-1045.0
37.0,technician,no,no,secondary,1696.0
32.0,blue-collar,yes,no,secondary,19.0
37.0,management,no,no,tertiary,54.0
46.0,unknown,no,no,unknown,2365.0
31.0,management,yes,no,tertiary,711.0
31.0,management,yes,yes,tertiary,77.0
49.0,blue-collar,no,no,primary,326.0
34.0,services,yes,no,secondary,1554.0
27.0,blue-collar,no,no,secondary,621.0
